Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,MA125,Fear_Greed_Index
2001-06-15 00:00:00-04:00,36.310218453109286,36.69019127184984,36.14643758277582,36.46744918823242,1067400,0.0,0.0,0.0,36.46744918823242,40.50980620769863
2001-06-18 00:00:00-04:00,36.56571407947714,36.63122792325023,36.23487854003906,36.23487854003906,282600,0.0,0.0,0.0,36.35116386413574,51.26952691679847
2001-06-19 00:00:00-04:00,36.785174702306485,36.795001152059854,36.18573627637998,36.3364143371582,1777600,0.0,0.0,0.0,36.34624735514323,55.10397837140717
2001-06-20 00:00:00-04:00,36.27745773870051,36.73604461174059,36.27745773870051,36.71966552734375,476000,0.0,0.0,0.0,36.43960189819336,46.54858384548043
2001-06-21 00:00:00-04:00,36.68691125380254,37.161874730217235,36.605020826896734,37.01447296142578,240400,0.0,0.0,0.0,36.55457611083985,52.795734673426516
2001-06-22 00:00:00-04:00,36.981706960560324,36.981706960560324,36.60501060219488,36.77861785888672,180600,0.0,0.0,0.0,36.59191640218099,47.66700180899795
2001-06-25 00:00:00-04:00,36.84429239168953,36.90340098397896,36.37799266659756,36.54218292236328,30400,0.14,0.0,0.0,36.584811619349885,44.401698711207075
2001-06-26 00:00:00-04:00,36.15469436060699,36.63084761267319,36.14155883930746,36.44695281982422,146600,0.0,0.0,0.0,36.56757926940918,44.353278279268636
2001-06-27 00:00:00-04:00,36.5159200183698,36.67354380138568,36.27620359451976,36.45024490356445,114000,0.0,0.0,0.0,36.55454211764865,50.41100475253283
2001-06-28 00:00:00-04:00,36.71294303815947,37.2317823542847,36.71294303815947,36.89683532714844,357400,0.0,0.0,0.0,36.588771438598634,51.979031073277554
2001-06-29 00:00:00-04:00,36.795053084908915,37.310610608701786,36.749079994023866,37.10701370239258,215000,0.0,0.0,0.0,36.63588437167081,55.07003992692031
2001-07-02 00:00:00-04:00,36.97566030346635,37.41569167265878,36.97566030346635,37.205528259277344,290000,0.0,0.0,0.0,36.68335469563802,39.01840024423363
2001-07-03 00:00:00-04:00,37.15624179765348,37.22191687381316,37.051160172591864,37.185794830322266,56800,0.0,0.0,0.0,36.72200393676758,58.44518924889856
2001-07-05 00:00:00-04:00,37.07086636217408,37.08728638573185,36.76218795776367,36.76218795776367,627600,0.0,0.0,0.0,36.72487422398159,82.44409960368569
2001-07-06 00:00:00-04:00,36.45023324948932,36.47650428914995,35.79347229003906,35.79347229003906,777000,0.0,0.0,0.0,36.66278076171875,79.4363960183964
2001-07-09 00:00:00-04:00,35.93467668898828,36.187528560897576,35.89198812772534,36.023338317871094,850000,0.0,0.0,0.0,36.62281560897827,76.79311152305303
2001-07-10 00:00:00-04:00,36.207237172694654,36.22365469564028,35.54719161987305,35.54719161987305,218000,0.0,0.0,0.0,36.55954360961914,85.1063306594549
2001-07-11 00:00:00-04:00,35.612876015526716,35.63586255792459,35.222104794762934,35.59317398071289,47200,0.0,0.0,0.0,36.50585640801324,80.23617377931646
2001-07-12 00:00:00-04:00,35.941247970186964,36.47979183841735,35.937965968738396,36.437103271484375,64800,0.0,0.0,0.0,36.502237821880136,70.7614929184721
2001-07-13 00:00:00-04:00,36.253215217582124,36.693243976249605,36.22037766184267,36.611148834228516,430000,0.0,0.0,0.0,36.50768337249756,74.76607796659378
2001-07-16 00:00:00-04:00,36.630853924853874,36.630853924853874,36.14813408162851,36.187538146972656,46400,0.0,0.0,0.0,36.492438361758275,70.64439418521285
2001-07-17 00:00:00-04:00,36.12186243715842,36.61443328857422,36.036482788083106,36.61443328857422,183400,0.0,0.0,0.0,36.49798358570445,74.40409876923198
2001-07-18 00:00:00-04:00,36.302494116391955,36.479817522557305,36.09233062986243,36.2335319519043,54400,0.0,0.0,0.0,36.48648568858271,77.41151303916229
2001-07-19 00:00:00-04:00,36.69652419056462,36.857429948606175,36.286048528477764,36.437103271484375,18600,0.0,0.0,0.0,36.48442808787028,74.87477746747946
2001-07-20 00:00:00-04:00,36.45024255657935,36.54547322065684,36.28605227479295,36.440391540527344,11600,0.0,0.0,0.0,36.48266662597656,70.23437336183939
2001-07-23 00:00:00-04:00,36.532338443639944,36.57831152305153,35.80990219116211,35.80990219116211,52000,0.0,0.0,0.0,36.45679107079139,76.38437598193208
2001-07-24 00:00:00-04:00,35.68509865604697,35.80660031002014,35.071028891000886,35.314029693603516,102400,0.0,0.0,0.0,36.414466575339986,68.17071464051172
2001-07-25 00:00:00-04:00,35.36659238077388,35.77378616043322,35.28778173211367,35.760650634765625,519200,0.0,0.0,0.0,36.39111600603376,77.19120159773176
2001-07-26 00:00:00-04:00,35.688409005873375,36.21710205078125,35.59317831709572,36.21710205078125,65000,0.0,0.0,0.0,36.385115524818154,69.21475021679905
2001-07-27 00:00:00-04:00,36.24334649111109,36.39768317820451,36.036465230889576,36.27946853637695,208000,0.0,0.0,0.0,36.38159395853678,69.85224015977064
2001-07-30 00:00:00-04:00,36.384557086654134,36.384557086654134,36.09229866871326,36.24991989135742,25600,0.0,0.0,0.0,36.377346407982614,80.24552681008356
2001-07-31 00:00:00-04:00,36.28606448091344,36.726093381554946,36.256511422816196,36.39771270751953,119200,0.0,0.0,0.0,36.37798285484314,77.04082736013254
2001-08-01 00:00:00-04:00,36.51591798454795,36.75892140755228,36.43382284294119,36.55532455444336,237400,0.0,0.0,0.0,36.38335684574012,73.84119703607453
2001-08-02 00:00:00-04:00,36.893556455672275,36.909976486273415,36.53233833055154,36.670257568359375,62200,0.0,0.0,0.0,36.391795102287745,82.2051934879173
2001-08-03 00:00:00-04:00,36.64726458583956,36.64726458583956,36.29918204532647,36.54218292236328,17600,0.0,0.0,0.0,36.396091897147045,77.67546761721324
2001-08-06 00:00:00-04:00,36.51590459312164,36.51590459312164,36.06274047956474,36.121849060058594,30400,0.0,0.0,0.0,36.38847404056125,77.45167663589554
2001-08-07 00:00:00-04:00,36.089025478267345,36.233511226770794,36.056187922032244,36.187538146972656,29200,0.0,0.0,0.0,36.38304334073453,79.02568406750333
2001-08-08 00:00:00-04:00,36.07260929663918,36.266355158186535,35.49794323249726,35.53078079223633,54400,0.0,0.0,0.0,36.360615378931946,73.1933323048902
2001-08-09 00:00:00-04:00,35.49466048910559,35.6358642578125,35.33703919238576,35.6358642578125,56200,0.0,0.0,0.0,36.34203201685197,78.64757683869954
2001-08-10 00:00:00-04:00,35.66211350502509,35.87556128145261,35.18596289290077,35.780330657958984,114200,0.0,0.0,0.0,36.32798948287964,75.91242068143829
2001-08-13 00:00:00-04:00,35.87228069992731,35.94452480188372,35.701523963311836,35.84272766113281,34200,0.0,0.0,0.0,36.316153828690695,81.56589169100782
2001-08-14 00:00:00-04:00,35.97407546610442,36.08900811028797,35.698234614720185,35.763912200927734,38600,0.0,0.0,0.0,36.30300521850586,74.07390556383
2001-08-15 00:00:00-04:00,35.92155344940064,35.92155344940064,35.45525360107422,35.45525360107422,49800,0.0,0.0,0.0,36.2832900646121,82.44253308769422
2001-08-16 00:00:00-04:00,35.42898806686012,35.56362533569336,35.16956705316687,35.56362533569336,42800,0.0,0.0,0.0,36.26693404804576,78.46969339562726
2001-08-17 00:00:00-04:00,35.37313740825382,35.3994084417735,34.91997084874207,35.02177047729492,84600,0.0,0.0,0.0,36.239263746473526,65.34216691620327
2001-08-20 00:00:00-04:00,35.05463374537983,35.28449919403101,35.03821371104239,35.26808166503906,71800,0.0,0.0,0.0,36.2181510925293,75.28844801108094
2001-08-21 00:00:00-04:00,35.333731688455785,35.563599479140336,34.77548599243164,34.77548599243164,69800,0.0,0.0,0.0,36.18745609039956,74.96892252319084
2001-08-22 00:00:00-04:00,34.99880787162208,35.185984729037216,34.71640033161393,35.097320556640625,326800,0.0,0.0,0.0,36.16474493344625,82.23197980186191
2001-08-23 00:00:00-04:00,35.10388028485273,35.15970437546189,34.97252756756757,35.05133819580078,31000,0.0,0.0,0.0,36.142022346963685,82.3178453318236
2001-08-24 00:00:00-04:00,35.13672076149905,35.69168472290039,35.07432765189443,35.69168472290039,52400,0.0,0.0,0.0,36.13301559448242,66.35324277371171
2001-08-27 00:00:00-04:00,35.59646289956752,35.694975591189994,35.46511013872536,35.56362533569336,75600,0.0,0.0,0.0,36.121851079604205,74.31245473644111
2001-08-28 00:00:00-04:00,35.51435498077165,35.51435498077165,34.969242095947266,34.969242095947266,61600,0.0,0.0,0.0,36.09968552222619,64.68911901205239
2001-08-29 00:00:00-04:00,35.12030838829495,35.12030838829495,34.57848233745945,34.640872955322266,90000,0.0,0.0,0.0,36.072160756812906,67.17927683242827
2001-08-30 00:00:00-04:00,34.56203781994483,34.69010597818506,33.95781907392358,34.12200927734375,111800,0.0,0.0,0.0,36.03604684052644,66.29526437055645
2001-08-31 00:00:00-04:00,34.200831094290706,34.51936059428577,34.09574942983976,34.26650619506836,69800,0.0,0.0,0.0,36.00387337424538,61.35173822805204
2001-09-04 00:00:00-04:00,34.26321879653215,34.83131814115351,34.08589553833008,34.08589553833008,71600,0.0,0.0,0.0,35.96962377003261,60.06327191303563
2001-09-05 00:00:00-04:00,34.10231526672164,34.19097940690571,33.66556858964541,34.03664016723633,45800,0.0,0.0,0.0,35.935711777001096,63.95564744693395
2001-09-06 00:00:00-04:00,33.95783003809965,33.95783003809965,33.347042083740234,33.347042083740234,90600,0.0,0.0,0.0,35.89107954091039,55.44254111024099
2001-09-07 00:00:00-04:00,33.17958039103483,33.38974380163106,32.67387390136719,32.67387390136719,133200,0.0,0.0,0.0,35.83655063176559,42.39534281361785
2001-09-10 00:00:00-04:00,32.60819023060484,33.03508345042924,32.427579922569066,32.92015075683594,75200,0.0,0.0,0.0,35.78794396718343,41.497537707495376
2001-09-17 00:00:00-04:00,30.94987016186797,31.885754328823616,30.94987016186797,31.3570613861084,410000,0.0,0.0,0.0,35.71530654782155,42.79382369558618
2001-09-18 00:00:00-04:00,31.343907960616917,31.52451818150255,30.9170149467819,30.956418991088867,318400,0.0,0.0,0.0,35.6385502969065,43.04645616308109
2001-09-19 00:00:00-04:00,31.031967193849624,31.212577528861956,29.61992958924008,30.539396286010742,257200,0.0,0.0,0.0,35.5576113443526,28.28451022851807
2001-09-20 00:00:00-04:00,30.046821562449136,30.178174288927725,29.554250717163086,29.554250717163086,218200,0.0,0.0,0.0,35.463808834552765,27.662619250674098
2001-09-21 00:00:00-04:00,28.56910744961455,29.554249085808152,28.50343234267287,29.07809829711914,223200,0.0,0.0,0.0,35.36556713397686,24.743687958414025
2001-09-24 00:00:00-04:00,29.98931058289443,30.30238479754978,29.745442167869562,30.117835998535156,578000,0.1575,0.0,0.0,35.28605605616714,22.327308300343194
2001-09-25 00:00:00-04:00,30.30237637254691,30.529768589745544,29.9893022449359,30.401243209838867,190000,0.0,0.0,0.0,35.21314840174433,33.11143346649323
2001-09-26 00:00:00-04:00,30.59898799395892,30.59898799395892,30.07829377905971,30.167274475097656,244200,0.0,0.0,0.0,35.13894437341129,27.81451151444724
2001-09-27 00:00:00-04:00,30.187049307145834,30.612172908586604,29.91022603976456,30.4671688079834,406200,0.0,0.0,0.0,35.07123748115871,44.504072426885855
2001-09-28 00:00:00-04:00,30.763730138808967,31.291013717651367,30.763730138808967,31.291013717651367,365800,0.0,0.0,0.0,35.01723428453718,45.73984946192101
2001-10-01 00:00:00-04:00,31.043863226410593,31.17568480881004,30.75056152557279,31.007612228393555,922000,0.0,0.0,0.0,34.96076073445065,38.04141279701231
2001-10-02 00:00:00-04:00,30.994443553491013,31.419564476341197,30.97796490686772,31.38990592956543,983400,0.0,0.0,0.0,34.91116552882724,42.124958924783684
2001-10-03 00:00:00-04:00,31.093303359483006,32.230261925025395,31.093303359483006,31.94355010986328,722600,0.0,0.0,0.0,34.870513262814036,50.24123478041652
2001-10-04 00:00:00-04:00,32.35879938400669,32.6191464713182,32.04901885986328,32.04901885986328,579000,0.0,0.0,0.0,34.83238496007146,44.10246032436027
2001-10-05 00:00:00-04:00,32.04898157387583,32.1478483325174,31.613972361567928,32.065460205078125,338000,0.0,0.0,0.0,34.79549263000488,49.684944696530216
2001-10-08 00:00:00-04:00,31.785360526933495,32.062186133869915,31.7392233448254,31.851272583007812,726800,0.0,0.0,0.0,34.7567528925444,56.38540027374712
2001-10-09 00:00:00-04:00,31.834804387360755,31.851283035358946,31.607414633575495,31.640369415283203,466400,0.0,0.0,0.0,34.71628037985269,56.363104476563
2001-10-10 00:00:00-04:00,31.686518623892304,32.41153415344713,31.686518623892304,32.391761779785156,665600,0.0,0.0,0.0,34.686478859339005,66.10774174960143
2001-10-11 00:00:00-04:00,32.87289282655471,33.040965463804014,32.77402597775197,32.98493957519531,540200,0.0,0.0,0.0,34.664940387387816,65.7232324204569
2001-10-12 00:00:00-04:00,32.77402272098697,32.92561921123056,32.210487773102145,32.73447799682617,353400,0.0,0.0,0.0,34.6408096075058,64.20108766890934
2001-10-15 00:00:00-04:00,32.55982457012077,32.80698922268457,32.41152427000916,32.78062438964844,458600,0.0,0.0,0.0,34.61784435790262,63.58697772004137
2001-10-16 00:00:00-04:00,32.7575695823242,33.15632842131518,32.72461478429741,32.965187072753906,1283000,0.0,0.0,0.0,34.59769000076666,73.150966839853
