Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,MA125,Fear_Greed_Index
2001-08-27 00:00:00-04:00,23.040561317158335,23.040561317158335,22.95645050232785,22.995820999145508,44700,0.0,0.0,0.0,22.995820999145508,59.67774760991285
2001-08-28 00:00:00-04:00,22.83475781348207,22.861600771541386,22.689803382378066,22.73275375366211,319800,0.0,0.0,0.0,22.86428737640381,46.266346210332195
2001-08-29 00:00:00-04:00,22.790015609558843,22.798963260698194,22.60211083966033,22.628955841064453,128400,0.0,0.0,0.0,22.78584353129069,46.62637514303744
2001-08-30 00:00:00-04:00,22.369476521213954,22.369476521213954,22.24420731998562,22.306840896606445,36900,0.0,0.0,0.0,22.66609287261963,46.7741947383025
2001-08-31 00:00:00-04:00,22.29788761507794,22.396313830055725,22.26209700889917,22.360523223876953,1656900,0.0,0.0,0.0,22.604978942871092,53.005066682454384
2001-09-04 00:00:00-04:00,21.886284983558564,22.101032672287687,21.850494384765625,21.850494384765625,570000,0.0,0.0,0.0,22.479231516520183,50.70193794445056
2001-09-05 00:00:00-04:00,21.778921189706757,21.841556814485163,21.653651988136634,21.71628761291504,31500,0.0,0.0,0.0,22.370239530290878,61.57508800983341
2001-09-06 00:00:00-04:00,21.38520753258791,21.38520753258791,21.22414779663086,21.22414779663086,284700,0.0,0.0,0.0,22.226978063583374,52.01765501971461
2001-09-07 00:00:00-04:00,21.18836697982308,21.18836697982308,21.027307169521055,21.098888397216797,99900,0.0,0.0,0.0,22.10163476732042,56.894443205271614
2001-09-10 00:00:00-04:00,20.633598849556442,20.86624187438905,20.50832968603012,20.85729217529297,1438200,0.0,0.0,0.0,21.977200508117676,61.41178815717603
2001-09-17 00:00:00-04:00,19.72986485549845,20.02514133489524,19.703021911550625,19.944612503051758,170400,0.0,0.0,0.0,21.79241978038441,55.85007584351129
2001-09-18 00:00:00-04:00,19.76566830628432,19.90883281512925,19.685139422051552,19.7835636138916,991500,0.0,0.0,0.0,21.625015099843342,56.921107554285584
2001-09-19 00:00:00-04:00,19.97146821791206,19.97146821791206,19.479339072231337,19.729877471923828,435600,0.0,0.0,0.0,21.479235282311073,51.95880099237803
2001-09-20 00:00:00-04:00,19.20194917006819,19.20194917006819,18.870882034301758,18.870882034301758,123000,0.0,0.0,0.0,21.292924336024694,19.462696258756452
2001-09-21 00:00:00-04:00,17.537672454286948,18.521928860848448,17.537672454286948,18.342973709106445,110100,0.0,0.0,0.0,21.09626096089681,25.604424093676357
2001-09-24 00:00:00-04:00,18.969311118207933,19.228797123714518,18.852991641520266,19.19300651550293,139500,0.0,0.0,0.0,20.977307558059692,13.744079519526096
2001-09-25 00:00:00-04:00,19.398804918086018,19.55986675397794,19.246692782398153,19.416702270507812,151500,0.0,0.0,0.0,20.885507247027228,23.992159402949422
2001-09-26 00:00:00-04:00,19.586714279128746,19.586714279128746,19.452497416570985,19.5151309967041,138600,0.0,0.0,0.0,20.809375233120388,25.878037995105217
2001-09-27 00:00:00-04:00,19.515125249718032,19.828299202117783,19.47933464303904,19.82292938232422,662400,0.0,0.0,0.0,20.757457030446904,22.942319716003183
2001-09-28 00:00:00-04:00,20.025153441639016,20.25063881269175,19.98578294751891,20.2094783782959,663900,0.0,0.0,0.0,20.730058097839354,22.995738274071027
2001-10-01 00:00:00-04:00,19.899879120409047,20.100309371948242,19.860508636429874,20.100309371948242,432900,0.0,0.0,0.0,20.700070063273113,34.74746526234061
2001-10-02 00:00:00-04:00,19.893489974192583,20.171281814575195,19.893489974192583,20.171281814575195,309900,0.055333,0.0,0.0,20.676034233786844,28.253296432800294
