Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA125,Fear_Greed_Index
1965-01-05 00:00:00+09:00,1257.719970703125,1257.719970703125,1257.719970703125,1257.719970703125,0,0.0,0.0,1257.719970703125,51.47330783183466
1965-01-06 00:00:00+09:00,1263.989990234375,1263.989990234375,1263.989990234375,1263.989990234375,0,0.0,0.0,1260.85498046875,45.9518634821222
1965-01-07 00:00:00+09:00,1274.27001953125,1274.27001953125,1274.27001953125,1274.27001953125,0,0.0,0.0,1265.32666015625,49.055684751498
1965-01-08 00:00:00+09:00,1286.4300537109375,1286.4300537109375,1286.4300537109375,1286.4300537109375,0,0.0,0.0,1270.6025085449219,51.7789234227931
1965-01-12 00:00:00+09:00,1288.5400390625,1288.5400390625,1288.5400390625,1288.5400390625,0,0.0,0.0,1274.1900146484375,54.92156048084593
1965-01-13 00:00:00+09:00,1281.6700439453125,1281.6700439453125,1281.6700439453125,1281.6700439453125,0,0.0,0.0,1275.4366861979167,47.48354558913415
1965-01-14 00:00:00+09:00,1289.5,1289.5,1289.5,1289.5,0,0.0,0.0,1277.4457310267858,50.546012174205984
1965-01-18 00:00:00+09:00,1271.6800537109375,1271.6800537109375,1271.6800537109375,1271.6800537109375,0,0.0,0.0,1276.7250213623047,56.05717166205022
1965-01-19 00:00:00+09:00,1270.3399658203125,1270.3399658203125,1270.3399658203125,1270.3399658203125,0,0.0,0.0,1276.0155707465278,63.224267630516636
1965-01-20 00:00:00+09:00,1268.8800048828125,1268.8800048828125,1268.8800048828125,1268.8800048828125,0,0.0,0.0,1275.3020141601562,56.10164148326019
1965-01-21 00:00:00+09:00,1270.4599609375,1270.4599609375,1270.4599609375,1270.4599609375,0,0.0,0.0,1274.8618275035512,50.565101703823814
1965-01-22 00:00:00+09:00,1261.8299560546875,1261.8299560546875,1261.8299560546875,1261.8299560546875,0,0.0,0.0,1273.7758382161458,49.18541898359911
1965-01-25 00:00:00+09:00,1249.719970703125,1249.719970703125,1249.719970703125,1249.719970703125,0,0.0,0.0,1271.9253868689905,53.278770352618615
1965-01-26 00:00:00+09:00,1248.050048828125,1248.050048828125,1248.050048828125,1248.050048828125,0,0.0,0.0,1270.220005580357,58.73050449190763
1965-01-27 00:00:00+09:00,1258.2099609375,1258.2099609375,1258.2099609375,1258.2099609375,0,0.0,0.0,1269.4193359375,70.13336579358803
