Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,MA125,Fear_Greed_Index
1998-12-22 00:00:00-05:00,18.79114221210129,18.907136917114258,18.79114221210129,18.907136917114258,3700,0.0,0.0,0.0,18.907136917114258,52.751869847133165
1998-12-23 00:00:00-05:00,18.930341101887027,19.115932681317293,18.907142154458242,18.988338470458984,12000,0.0,0.0,0.0,18.94773769378662,44.07876051828536
1998-12-24 00:00:00-05:00,19.255128367331906,19.33632469177246,19.16233256797127,19.33632469177246,1600,0.0,0.0,0.0,19.077266693115234,49.36172743209527
1998-12-28 00:00:00-05:00,19.24352502822876,19.255124500819615,19.162328720092773,19.162328720092773,8600,0.0,0.0,0.0,19.09853219985962,62.42590105991982
1998-12-29 00:00:00-05:00,19.22033223495664,19.57991600036621,19.22033223495664,19.57991600036621,1100,0.0,0.0,0.0,19.194808959960938,47.45435104555719
1998-12-30 00:00:00-05:00,19.568311771041888,19.60311019150017,19.417518615722656,19.417518615722656,31700,0.0,0.0,0.0,19.231927235921223,45.32681306433798
1998-12-31 00:00:00-05:00,19.417526119633724,19.487122987446032,19.39432716369629,19.39432716369629,32400,0.0,0.0,0.0,19.255127225603378,40.552433239076706
1999-01-04 00:00:00-05:00,19.417525487686323,19.695912949875375,19.231933846226955,19.278331756591797,5200,0.0,0.0,0.0,19.25802779197693,50.05054795833185
1999-01-05 00:00:00-05:00,19.394324506951506,19.60311508178711,19.394324506951506,19.60311508178711,1300,0.0,0.0,0.0,19.29637082417806,43.19666119580816
1999-01-06 00:00:00-05:00,19.835100141027034,20.15988540649414,19.835100141027034,20.15988540649414,8100,0.0,0.0,0.0,19.382722282409667,50.87671175625512
1999-01-07 00:00:00-05:00,20.06708378066665,20.27587424774873,20.043884839879752,20.136680603027344,13700,0.0,0.0,0.0,19.451263947920367,43.12493461769987
1999-01-08 00:00:00-05:00,20.252681196627602,20.34547698676106,20.125086985194095,20.15988540649414,18600,0.0,0.0,0.0,19.510315736134846,48.52350858018909
