Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,MA125,Fear_Greed_Index
1998-12-22 00:00:00-05:00,11.404220223246604,11.404220223246604,11.282656289733342,11.335840225219727,55887,0.0,0.0,0.0,11.335840225219727,54.96101539263436
1998-12-23 00:00:00-05:00,11.290256656033142,11.5029935836792,11.290256656033142,11.5029935836792,78784,0.0,0.0,0.0,11.419416904449463,49.971303399408654
1998-12-24 00:00:00-05:00,11.502993055624268,11.578969955444336,11.465004034862806,11.578969955444336,43824,0.0,0.0,0.0,11.472601254781088,46.75965720703657
1998-12-28 00:00:00-05:00,11.571366232349432,11.571366232349432,11.396618421168723,11.427010536193848,51948,0.0,0.0,0.0,11.461203575134277,44.01681150629764
1998-12-29 00:00:00-05:00,11.44220924954536,11.548578262329102,11.305449253352359,11.548578262329102,100819,0.0,0.0,0.0,11.478678512573243,45.12429872026763
1998-12-30 00:00:00-05:00,11.487797517995885,11.563775563006645,11.427016680371347,11.5029935836792,154614,0.0,0.0,0.0,11.482731024424234,45.528452923524476
1998-12-31 00:00:00-05:00,11.502991674798803,11.518186596257669,11.396622657775879,11.396622657775879,65366,0.0,0.0,0.0,11.470429829188756,50.17766349976093
1999-01-04 00:00:00-05:00,11.259863797835225,11.586566597079354,11.259863797835225,11.396622657775879,250632,0.0,0.0,0.0,11.461203932762146,46.3476901681663
1999-01-05 00:00:00-05:00,11.351038635360586,11.518188507659607,11.351038635360586,11.5029935836792,47763,0.0,0.0,0.0,11.465847227308485,45.47822256200464
1999-01-06 00:00:00-05:00,11.715727547098114,11.882878518808733,11.639750663013372,11.867682456970215,129871,0.0,0.0,0.0,11.506030750274657,50.42410562971779
1999-01-07 00:00:00-05:00,11.746118969816688,12.050028800964357,11.715727986701921,12.050028800964355,89986,0.0,0.0,0.0,11.555485118519176,40.85084443602687
1999-01-08 00:00:00-05:00,12.186791153443513,12.186791153443513,11.9968471868047,12.126008033752441,173694,0.0,0.0,0.0,11.603028694788614,50.60166972321287
1999-01-11 00:00:00-05:00,12.141202521703773,12.141202521703773,11.829694639559996,11.9436616897583,62904,0.0,0.0,0.0,11.629231232863207,51.23558680878011
1999-01-12 00:00:00-05:00,11.882875844427183,11.882875844427183,11.609355926513672,11.609355926513672,117437,0.0,0.0,0.0,11.627811568123954,71.49475092196052
1999-01-13 00:00:00-05:00,11.04711907649842,11.609351322676412,11.04711907649842,11.457396507263184,359206,0.0,0.0,0.0,11.61645056406657,63.75256192902165
1999-01-14 00:00:00-05:00,11.427012666359529,11.510587573151353,11.062319776799061,11.168688774108887,59950,0.0,0.0,0.0,11.588465452194214,67.24247515768862
1999-01-15 00:00:00-05:00,11.320638463652692,11.487788200378416,11.267454560303777,11.487788200378418,96757,0.0,0.0,0.0,11.582543260910931,62.75358018890223
1999-01-19 00:00:00-05:00,11.670137181074207,11.670137181074207,11.275054527877396,11.427010536193848,54903,0.0,0.0,0.0,11.573902553982204,56.09085800638078
1999-01-20 00:00:00-05:00,11.548583399567129,11.692940349550764,11.442214339466485,11.510594367980957,76445,0.0,0.0,0.0,11.570570544192666,52.56028710896436
1999-01-21 00:00:00-05:00,11.41181368751385,11.464997601716055,11.275053746191366,11.305444717407227,438482,0.0,0.0,0.0,11.557314252853393,57.536346641777826
1999-01-22 00:00:00-05:00,11.244666125950037,11.30544808649513,11.168689246119945,11.229471206665039,109928,0.0,0.0,0.0,11.541702679225377,40.0519281479943
1999-01-25 00:00:00-05:00,11.29025149554071,11.335837388348667,11.153491533712074,11.320642471313477,169632,0.0,0.0,0.0,11.531654487956654,43.79342841341172
1999-01-26 00:00:00-05:00,11.366231316951627,11.389025410979661,11.244667382279504,11.328242301940918,118053,0.0,0.0,0.0,11.522810479869014,39.4723645405996
1999-01-27 00:00:00-05:00,11.396621491234196,11.396621491234196,11.183884620666504,11.183884620666504,56872,0.0,0.0,0.0,11.508688569068909,47.806852418775385
1999-01-28 00:00:00-05:00,11.153495049803238,11.366231947276985,11.153495049803238,11.35103702545166,47270,0.0,0.0,0.0,11.502382507324219,41.680951982205514
1999-01-29 00:00:00-05:00,11.419414150973447,11.609356905301881,11.2598612326394,11.594161987304688,72998,0.0,0.0,0.0,11.505912487323467,45.3800500870842
1999-02-01 00:00:00-05:00,11.639751676442176,11.639751676442176,11.396622657775879,11.396622657775879,59827,0.0,0.0,0.0,11.501864715858742,53.88641427997835
1999-02-02 00:00:00-05:00,11.305443993562035,11.366225932102118,11.16108717495487,11.275053024291992,107220,0.0,0.0,0.0,11.493764298302787,43.90693123363649
1999-02-03 00:00:00-05:00,11.214278040596378,11.442211022331701,11.130703108697993,11.358634948730469,69675,0.0,0.0,0.0,11.489104665558914,50.96850001297178
1999-02-04 00:00:00-05:00,11.275055395285957,11.335837346607676,11.0927095413208,11.0927095413208,48625,0.0,0.0,0.0,11.475891494750977,46.64833890889653
1999-02-05 00:00:00-05:00,11.069921146472739,11.123105090320582,10.925564238155946,11.001541137695312,103035,0.0,0.0,0.0,11.460589870329827,42.25938023109421
1999-02-08 00:00:00-05:00,11.077519430064308,11.092714353635511,10.895173496992633,10.971150398254395,137749,0.0,0.0,0.0,11.445294886827469,37.14959938660927
1999-02-09 00:00:00-05:00,10.97115262985916,11.00154362488617,10.743220738008157,10.819197654724121,264050,0.0,0.0,0.0,11.426322243430398,39.006157698931254
1999-02-10 00:00:00-05:00,10.849581248734907,10.91036319732666,10.7280173515514,10.91036319732666,31883,0.0,0.0,0.0,11.411146977368523,30.00573057587415
1999-02-11 00:00:00-05:00,10.95595421585756,11.366231947276985,10.95595421585756,11.35103702545166,81000,0.0,0.0,0.0,11.409429550170898,44.9316483999918
1999-02-12 00:00:00-05:00,11.290253626801649,11.35103558982099,11.062320694627822,11.183884620666504,106974,0.0,0.0,0.0,11.403164413240221,41.08914262579856
