Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA125,Fear_Greed_Index
2007-03-30 00:00:00+02:00,4177.669921875,4207.759765625,4160.35009765625,4181.02978515625,0,0.0,0.0,4181.02978515625,61.177217218969716
2007-04-02 00:00:00+02:00,4177.31005859375,4191.759765625,4163.77001953125,4189.5498046875,0,0.0,0.0,4185.289794921875,54.723547922313564
2007-04-03 00:00:00+02:00,4199.5400390625,4248.06982421875,4199.5400390625,4246.2998046875,0,0.0,0.0,4205.62646484375,52.13102838001834
2007-04-04 00:00:00+02:00,4252.7099609375,4261.830078125,4242.0498046875,4261.830078125,0,0.0,0.0,4219.6773681640625,51.61695338294868
2007-04-05 00:00:00+02:00,4259.97998046875,4274.169921875,4253.7900390625,4271.5400390625,0,0.0,0.0,4230.04990234375,47.29343677295953
2007-04-10 00:00:00+02:00,4275.68017578125,4307.66015625,4267.009765625,4301.47021484375,0,0.0,0.0,4241.953287760417,60.77191516127379
2007-04-11 00:00:00+02:00,4298.240234375,4326.7001953125,4284.919921875,4293.2001953125,0,0.0,0.0,4249.274274553572,45.01356151157758
2007-04-12 00:00:00+02:00,4290.10986328125,4291.10009765625,4249.2998046875,4280.02001953125,0,0.0,0.0,4253.117492675781,59.159770279542144
2007-04-13 00:00:00+02:00,4285.56005859375,4319.27978515625,4284.02978515625,4317.35009765625,0,0.0,0.0,4260.254448784723,43.921250104562425
2007-04-16 00:00:00+02:00,4333.9501953125,4380.52001953125,4333.39013671875,4379.25,0,0.0,0.0,4272.15400390625,56.4701028052537
2007-04-17 00:00:00+02:00,4374.35986328125,4391.27978515625,4348.6201171875,4384.3798828125,0,0.0,0.0,4282.356356534091,45.955396066789206
2007-04-18 00:00:00+02:00,4377.77978515625,4377.77978515625,4338.509765625,4358.9501953125,0,0.0,0.0,4288.739176432292,56.26097374141792
2007-04-19 00:00:00+02:00,4330.35986328125,4339.93017578125,4288.10986328125,4339.93017578125,0,0.0,0.0,4292.6769456129805,45.995860754882074
2007-04-20 00:00:00+02:00,4350.669921875,4431.330078125,4350.669921875,4416.7900390625,0,0.0,0.0,4301.54216657366,86.6192291850518
2007-04-23 00:00:00+02:00,4416.06982421875,4428.419921875,4390.93994140625,4400.1201171875,0,0.0,0.0,4308.114029947917,91.06162037799275
2007-04-24 00:00:00+02:00,4399.169921875,4402.85986328125,4348.68994140625,4367.830078125,0,0.0,0.0,4311.846282958984,95.59619229900737
2007-04-25 00:00:00+02:00,4380.58984375,4415.9599609375,4380.58984375,4404.43994140625,0,0.0,0.0,4317.29296875,90.99123663070628
2007-04-26 00:00:00+02:00,4415.81982421875,4434.06005859375,4403.06005859375,4414.2099609375,0,0.0,0.0,4322.67724609375,84.9171371675239
2007-04-27 00:00:00+02:00,4407.7001953125,4412.91015625,4366.85009765625,4383.1298828125,0,0.0,0.0,4325.858963815789,75.5433157132237
2007-04-30 00:00:00+02:00,4378.25,4409.419921875,4370.27001953125,4392.33984375,0,0.0,0.0,4329.1830078125,81.2997693163375
2007-05-02 00:00:00+02:00,4401.93994140625,4423.83984375,4397.33984375,4415.47998046875,0,0.0,0.0,4333.292387462798,88.50640015661257
2007-05-03 00:00:00+02:00,4429.5,4432.169921875,4394.18994140625,4427.31982421875,0,0.0,0.0,4337.566361860795,83.51525772759332
2007-05-04 00:00:00+02:00,4429.27978515625,4449.330078125,4413.0400390625,4445.58984375,0,0.0,0.0,4342.263034986413,92.31361055467863
2007-05-07 00:00:00+02:00,4448.06005859375,4452.81982421875,4432.8798828125,4441.31005859375,0,0.0,0.0,4346.389994303386,85.52077130470893
2007-05-08 00:00:00+02:00,4434.9599609375,4435.60009765625,4398.009765625,4411.31982421875,0,0.0,0.0,4348.9871875,82.1352326363391
2007-05-10 00:00:00+02:00,4422.41015625,4427.60986328125,4387.18994140625,4391.8701171875,0,0.0,0.0,4350.6365309495195,88.12348085954264
2007-05-11 00:00:00+02:00,4376.4501953125,4425.35009765625,4331.35986328125,4423.06982421875,0,0.0,0.0,4353.3192455150465,88.58204404959596
2007-05-14 00:00:00+02:00,4435.10009765625,4446.56982421875,4406.4599609375,4413.72021484375,0,0.0,0.0,4355.476422991072,86.95460760715318
2007-05-15 00:00:00+02:00,4400.7900390625,4444.97021484375,4390.509765625,4441.02978515625,0,0.0,0.0,4358.426538927802,78.79379938509243
2007-05-16 00:00:00+02:00,4434.52978515625,4445.22021484375,4415.669921875,4422.6201171875,0,0.0,0.0,4360.566324869792,88.53295256381465
2007-05-18 00:00:00+02:00,4428.9599609375,4484.1298828125,4425.0498046875,4480.81005859375,0,0.0,0.0,4364.4451549899195,78.55642360591789
2007-05-21 00:00:00+02:00,4482.330078125,4484.77978515625,4459.91015625,4465.5400390625,0,0.0,0.0,4367.6043701171875,90.89705415008208
2007-05-22 00:00:00+02:00,4466.52978515625,4483.7001953125,4457.35009765625,4469.8798828125,0,0.0,0.0,4370.703628077652,85.67403536065676
2007-05-23 00:00:00+02:00,4473.5,4500.60986328125,4472.0498046875,4499.68994140625,0,0.0,0.0,4374.497343175552,85.46646819797496
2007-05-24 00:00:00+02:00,4477.0400390625,4495.919921875,4449.31982421875,4452.7001953125,0,0.0,0.0,4376.731710379464,80.11554290400431
2007-05-25 00:00:00+02:00,4439.64990234375,4470.64013671875,4421.419921875,4463.52001953125,0,0.0,0.0,4379.142496744792,94.3715450777203
2007-05-29 00:00:00+02:00,4480.0400390625,4483.83984375,4462.27978515625,4474.81005859375,0,0.0,0.0,4381.728106524493,81.2983338011352
2007-05-30 00:00:00+02:00,4457.0400390625,4470.5,4426.64013671875,4468.72021484375,0,0.0,0.0,4384.017372532895,94.49368505464959
2007-05-31 00:00:00+02:00,4484.5,4522.240234375,4484.5,4512.64990234375,0,0.0,0.0,4387.315642528045,84.03184437318603
2007-06-01 00:00:00+02:00,4516.02978515625,4562.39013671875,4515.27001953125,4556.97021484375,0,0.0,0.0,4391.5570068359375,80.16542201065667
2007-06-04 00:00:00+02:00,4550.02001953125,4556.1201171875,4521.0498046875,4537.81005859375,0,0.0,0.0,4395.124154439786,84.95431986310554
2007-06-05 00:00:00+02:00,4542.89013671875,4550.35009765625,4507.10009765625,4513.18017578125,0,0.0,0.0,4397.935012090774,92.84867117953665
2007-06-06 00:00:00+02:00,4511.02001953125,4516.27001953125,4434.77001953125,4437.2900390625,0,0.0,0.0,4398.850245276163,92.87985197977108
2007-06-07 00:00:00+02:00,4446.39013671875,4461.81005859375,4369.47021484375,4381.4501953125,0,0.0,0.0,4398.45478959517,84.1102520428539
2007-06-08 00:00:00+02:00,4376.5498046875,4399.1298828125,4330.27001953125,4376.419921875,0,0.0,0.0,4397.965125868055,82.63733853269692
2007-06-11 00:00:00+02:00,4394.490234375,4418.81005859375,4394.490234375,4415.5,0,0.0,0.0,4398.346318783967,79.90343142260839
2007-06-12 00:00:00+02:00,4408.509765625,4421.33984375,4368.3798828125,4383.02001953125,0,0.0,0.0,4398.020227310505,81.98620087918405
2007-06-13 00:00:00+02:00,4372.5400390625,4413.419921875,4349.72021484375,4401.68017578125,0,0.0,0.0,4398.0964762369795,90.25845225126756
