Date,Fear_Greed_Index,Sentiment
1987-06-25 00:00:00+08:00,85.17,Extreme Greed
1987-06-26 00:00:00+08:00,95.56,Extreme Greed
1987-06-29 00:00:00+08:00,88.92,Extreme Greed
1987-06-30 00:00:00+08:00,82.15,Extreme Greed
1987-07-01 00:00:00+08:00,84.27,Extreme Greed
1987-07-02 00:00:00+08:00,81.44,Extreme Greed
1987-07-03 00:00:00+08:00,90.98,Extreme Greed
1987-07-06 00:00:00+08:00,85.88,Extreme Greed
1987-07-07 00:00:00+08:00,96.52,Extreme Greed
1987-07-08 00:00:00+08:00,83.82,Extreme Greed
1987-07-09 00:00:00+08:00,88.73,Extreme Greed
1987-07-10 00:00:00+08:00,90.51,Extreme Greed
1987-07-13 00:00:00+08:00,87.39,Extreme Greed
1987-07-14 00:00:00+08:00,97.83,Extreme Greed
1987-07-15 00:00:00+08:00,82.28,Extreme Greed
1987-07-16 00:00:00+08:00,85.51,Extreme Greed
1987-07-17 00:00:00+08:00,93.53,Extreme Greed
1987-07-20 00:00:00+08:00,95.35,Extreme Greed
1987-07-21 00:00:00+08:00,100.0,Extreme Greed
1987-07-22 00:00:00+08:00,99.07,Extreme Greed
1987-07-23 00:00:00+08:00,91.18,Extreme Greed
1987-07-24 00:00:00+08:00,100.0,Extreme Greed
1987-07-27 00:00:00+08:00,100.0,Extreme Greed
1987-07-28 00:00:00+08:00,96.47,Extreme Greed
1987-07-29 00:00:00+08:00,100.0,Extreme Greed
1987-07-30 00:00:00+08:00,100.0,Extreme Greed
1987-07-31 00:00:00+08:00,89.59,Extreme Greed
1987-08-03 00:00:00+08:00,93.17,Extreme Greed
1987-08-04 00:00:00+08:00,93.33,Extreme Greed
1987-08-05 00:00:00+08:00,91.32,Extreme Greed
1987-08-06 00:00:00+08:00,91.33,Extreme Greed
1987-08-07 00:00:00+08:00,98.39,Extreme Greed
1987-08-10 00:00:00+08:00,100.0,Extreme Greed
1987-08-11 00:00:00+08:00,99.33,Extreme Greed
1987-08-12 00:00:00+08:00,92.2,Extreme Greed
1987-08-13 00:00:00+08:00,88.79,Extreme Greed
1987-08-14 00:00:00+08:00,100.0,Extreme Greed
1987-08-17 00:00:00+08:00,100.0,Extreme Greed
1987-08-18 00:00:00+08:00,83.91,Extreme Greed
1987-08-19 00:00:00+08:00,85.21,Extreme Greed
1987-08-20 00:00:00+08:00,100.0,Extreme Greed
1987-08-21 00:00:00+08:00,85.91,Extreme Greed
1987-08-24 00:00:00+08:00,87.99,Extreme Greed
1987-08-25 00:00:00+08:00,93.13,Extreme Greed
1987-08-26 00:00:00+08:00,85.37,Extreme Greed
1987-08-27 00:00:00+08:00,80.99,Extreme Greed
1987-08-28 00:00:00+08:00,92.59,Extreme Greed
1987-09-01 00:00:00+08:00,86.84,Extreme Greed
